payment_id,order_id,paid_at,method,amount,wallet_applied,status,currency
P01280,O00457,2026-07-16T19:20:00Z,netbanking,1186.12,0,captured,INR
P02349,O01920,2026-01-07T18:16:00Z,netbanking,470.4,0,refunded,INR
P00456,O00434,2026-05-30T20:51:00+05:30,card,23.37,0,failed,USD
P00772,O01669,2026-07-15T11:16:00+05:30,,5741.9,0,captured,INR
P01022,O01847,2025-12-31T22:56:00+05:30,netbanking,18.4,0,captured,USD
P00745,O00533,2025-08-24T23:01:00+05:30,card,5.96,0,failed,USD
P01559,O00067,2026-02-28T08:14:00+05:30,upi,12.82,0,captured,USD
P02385,O00112,2026-05-03T04:29:00+05:30,wallet,21.09,0,failed,USD
P02466,O00957,14-11-2025 16:08,cod,5.48,0,captured,USD
P00872,O00661,17-06-2026 11:26,netbanking,12.03,0,captured,USD
P00689,O01327,2026-04-24T03:33:00Z,wallet,4.99,0,failed,USD
P01368,O00667,2026-06-15T12:42:00+05:30,wallet,6.13,0,failed,USD
P00515,O00684,2026-06-09T06:00:00+05:30,card,13.69,0,failed,USD
P01726,O02096,2026-06-18T15:21:00+05:30,upi,2731.77,0,captured,INR
P02635,O00069,02-04-2025 08:22,netbanking,32.21,0,captured,USD
P00200,O00438,2025-12-29T13:03:00+05:30,wallet,25.76,0,captured,USD
P01348,O01208,2026-02-07T09:04:00+05:30,upi,6.08,0,captured,USD
P01437,O01702,2026-01-13T05:05:00Z,upi,787.1,0,captured,INR
P01678,O01276,05-11-2025 17:50,wallet,61.59,0.31,captured,USD
P01575,O01545,2026-06-20T15:41:00Z,netbanking,15.84,0,failed,USD
P00921,O00388,2026-01-03T21:55:00Z,card,5619.24,30,captured,INR
P00539,O01960,20-06-2026 22:33,netbanking,333.05,0,captured,INR
P02470,O01219,25-09-2025 13:28,,32.67,0,captured,USD
P01204,O00212,2026-04-27T05:09:00+05:30,netbanking,58.38,0,captured,USD
P00997,O01379,11-06-2026 02:00,netbanking,2306.85,0,failed,INR
P00321,O01532,2026-04-10T15:19:00+05:30,wallet,22.5,0.04,captured,USD
P00296,O01938,2026-01-31T22:18:00+05:30,,49.68,0,failed,USD
P01238,O01766,26-11-2025 19:01,card,322.64,0,captured,INR
P02530,O00284,2025-08-14T23:40:00+05:30,cod,3624.8,0,captured,INR
P00578,O01277,30-03-2025 11:28,upi,721.89,0,captured,INR
P02697,O01011,2026-07-24T21:58:00+05:30,upi,14.56,0,captured,USD
P00471,O00772,2026-06-05T09:32:00+05:30,cod,1571.24,50,captured,INR
P01478,O01907,2026-05-25T02:48:00+05:30,card,4.99,0,captured,USD
P01402,O01404,2025-08-13T04:57:00+05:30,upi,4.98,0.01,captured,USD
P01389,O02002,2026-05-29T07:07:00+05:30,cod,191.78,0,failed,INR
P02735,O00520,05-02-2026 04:07,cod,3259.57,0,failed,INR
P01241,O00768,2026-05-28T23:59:00+05:30,upi,26.37,0,captured,USD
P01646,O01700,2026-05-28T12:12:00+05:30,wallet,4553.56,0,failed,INR
P00338,O00968,11-11-2025 17:24,,5.21,0.02,captured,USD
P00426,O01396,2026-01-13T09:44:00+05:30,upi,686.68,0,failed,INR
P02176,O01769,05-04-2026 04:55,card,7.31,0,failed,USD
P00715,O00062,2025-12-12T01:29:00+05:30,netbanking,276.59,0,failed,INR
P01734,O01012,2026-01-25T05:46:00+05:30,cod,11.79,0,captured,USD
P01711,O00444,2026-01-17T20:47:00+05:30,wallet,6.35,0,failed,USD
P02216,O01703,2026-06-12T02:58:00+05:30,card,2281.79,0,captured,INR
P02121,O02004,30-04-2026 16:04,wallet,2552.84,0,captured,INR
P00465,O00237,19-08-2025 01:37,wallet,377.75,0,captured,INR
P00339,O00087,2026-04-13T22:08:00+05:30,card,725.22,100,captured,INR
P02293,O02075,2025-11-06T08:24:00+05:30,netbanking,1387.06,0,captured,INR
P00737,O01725,28-07-2026 11:07,card,1513.64,0,refunded,INR
P01427,O00146,2026-06-08T03:28:00+05:30,netbanking,633.15,0,failed,INR
P02476,O01202,2026-07-24T00:26:00Z,netbanking,2010.19,0,refunded,INR
P01669,O01859,07-05-2026 17:11,card,5.42,0,refunded,USD
P02504,O00460,2026-06-02T14:10:00Z,netbanking,1648.08,0,captured,INR
P02401,O01115,2026-05-05T23:20:00Z,netbanking,327.57,0,captured,INR
P02594,O00051,2026-06-15T02:01:00+05:30,upi,14.8,0,failed,USD
P01094,O01352,2026-01-13T21:24:00+05:30,netbanking,3038.01,0,failed,INR
P01791,O01303,2026-03-29T10:12:00+05:30,upi,449.87,0,pending,INR
P02766,O00970,2026-05-23T15:27:00+05:30,card,20.13,0.1,captured,USD
P02544,O01390,2025-05-17T03:36:00+05:30,cod,13.84,0,refunded,USD
P02175,O00208,2025-11-02T09:21:00Z,netbanking,938.49,0,captured,INR
P02516,O01730,2026-04-23T05:23:00+05:30,cod,31.69,0,captured,USD
P01025,O01727,2026-04-15T01:03:00+05:30,wallet,44.54,0,captured,USD
P01523,O01080,2026-01-04T15:25:00Z,wallet,2664.13,0,captured,INR
P01425,O00616,24-04-2026 18:15,upi,4707.03,0,captured,INR
P01773,O01180,2026-05-02T02:11:00+05:30,netbanking,21.76,0,failed,USD
P00192,O00568,2026-07-15T00:17:00+05:30,upi,3.97,0.02,captured,USD
P00273,O00937,2025-10-16T03:09:00Z,upi,684.95,0,captured,INR
P02160,O01474,2026-06-12T01:18:00Z,upi,5143.83,0,refunded,INR
P00978,O00982,2026-04-01T04:14:00+05:30,upi,44.36,0.08,captured,USD
P01438,O01294,2025-07-05T16:35:00Z,upi,5.17,0,captured,USD
P01050,O00593,2026-03-12T09:16:00+05:30,netbanking,6.63,0.03,captured,USD
P00260,O00742,2026-04-08T06:55:00+05:30,wallet,1168.39,0,captured,INR
P00090,O01007,05-07-2025 22:39,wallet,1729.04,0,captured,INR
P02312,O01842,2025-11-14T21:16:00+05:30,upi,5032.57,0,captured,INR
P00750,O01929,25-06-2026 10:16,upi,43.84,0.22,captured,USD
P00452,O00910,2026-01-12T16:24:00+05:30,wallet,7.78,0,failed,USD
P01077,O00384,2026-03-13T22:09:00Z,wallet,1359.47,0,captured,INR
P00487,O01434,02-05-2025 18:01,netbanking,4444.04,0,refunded,INR
P02777,O01618,2026-02-18T07:57:00+05:30,,480.55,0,captured,INR
P02718,O00496,2026-04-07T16:34:00Z,upi,2989.5,0,captured,INR
P01941,O01389,02-01-2026 14:36,cod,2036.99,0,captured,INR
P02570,O00538,2026-03-25T10:58:00+05:30,netbanking,60.41,0,failed,USD
P02694,O02035,2026-03-09T06:29:00+05:30,card,348.86,0,refunded,INR
P02714,O01425,2026-07-12T13:21:00Z,card,821.48,0,captured,INR
P00241,O00894,2026-07-29T03:22:00Z,cod,456.55,0,refunded,INR
P00637,O01053,2026-05-13T21:05:00Z,cod,4352.74,0,captured,INR
P01815,O01899,2026-03-07T01:40:00Z,upi,216.65,72.21,captured,INR
P02274,O00741,2026-05-28T21:05:00Z,wallet,2816.51,0,refunded,INR
P00868,O01534,2026-07-13T05:21:00+05:30,,564.71,0,captured,INR
P00855,O01127,2026-05-14T02:51:00+05:30,cod,1478.43,200,captured,INR
P02141,O00953,2026-06-07T05:41:00+05:30,card,2787.14,0,captured,INR
P01739,O01169,2025-12-24T18:45:00+05:30,card,2820.98,0,captured,INR
P00415,O01512,2026-07-15T08:24:00Z,netbanking,65.33,0.33,captured,USD
P01621,O01489,2026-02-18T09:03:00Z,card,6.68,0.03,captured,USD
P00520,O01856,2026-06-14T14:09:00Z,card,863.62,0,captured,INR
P01972,O00700,2026-04-05T16:39:00Z,wallet,2997.44,0,refunded,INR
P01435,O01157,2026-05-01T16:32:00+05:30,cod,6.49,0.01,captured,USD
P01260,O00038,2026-03-27T15:36:00+05:30,card,1749.91,0,pending,INR
P00952,O00213,2026-05-06T05:05:00Z,cod,363.9,0,refunded,INR
P02494,O00559,2026-03-10T01:25:00+05:30,upi,4.99,0,captured,USD
P02341,O00812,19-07-2025 22:11,cod,1977.47,0,refunded,INR
P01884,O00029,2026-06-04T13:39:00+05:30,upi,24.37,0,captured,USD
P00402,O00317,2026-02-02T04:08:00Z,cod,4.99,0,captured,USD
P01876,O00222,2025-09-09T17:14:00+05:30,netbanking,3622.38,0,captured,INR
P01449,O01690,2026-02-23T09:07:00+05:30,cod,5618.33,0,captured,INR
P00289,O01852,2026-01-26T13:30:00Z,wallet,4.99,0,captured,USD
P01682,O01592,2026-06-21T13:56:00+05:30,wallet,4938.33,0,failed,INR
P01944,O01238,2025-06-16T14:17:00+05:30,cod,239.62,159.74,captured,INR
P00816,O00860,27-03-2026 02:09,card,11.55,0,refunded,USD
P01849,O00734,25-02-2026 08:21,upi,614.11,30,captured,INR
P02721,O01472,11-06-2026 08:39,cod,8.02,0,captured,USD
P00736,O01725,2026-07-16T11:07:00Z,card,1513.64,0,captured,INR
P02412,O01579,2026-02-15T23:25:00+05:30,cod,3377.7,0,captured,INR
P02114,O01553,2026-06-13T04:18:00+05:30,card,2885.48,200,captured,INR
P01937,O02043,2026-04-03T04:08:00Z,card,2409.45,0,captured,INR
P01156,O01223,2026-06-13T12:04:00Z,upi,912.74,0,refunded,INR
P00918,O00383,16-01-2026 22:44,upi,674.67,0,captured,INR
P00664,O00244,2026-05-17T01:34:00Z,wallet,339.72,0,captured,INR
P01350,O01410,07-09-2025 11:18,upi,54.36,0,captured,USD
P01261,O00246,26-02-2026 09:44,card,16.15,0,captured,USD
P01932,O00762,2026-07-05T10:44:00+05:30,netbanking,10.99,0.02,captured,USD
P01543,O01164,19-03-2026 06:42,card,1348.41,0,captured,INR
P01868,O00877,2026-05-26T10:32:00Z,cod,2281.34,0,refunded,INR
P01841,O01684,2025-07-29T16:26:00+05:30,card,994.29,0,captured,INR
P02407,O02088,2025-07-23T09:38:00+05:30,card,54.4,0,captured,USD
P00570,O00414,2026-03-21T00:55:00Z,netbanking,1968.08,0,failed,INR
P02623,O00657,2026-01-19T13:59:00+05:30,upi,3550.79,0,captured,INR
P00109,O02084,2026-07-14T11:10:00+05:30,cod,324.31,50,captured,INR
P01690,O01628,2026-04-18T12:37:00+05:30,netbanking,1227.99,0,captured,INR
P00756,O00264,2025-11-27T15:23:00+05:30,card,29.19,0,captured,USD
P02437,O01682,03-01-2026 13:29,wallet,3222.51,0,captured,INR
P02377,O02010,2026-04-23T20:33:00+05:30,wallet,67.22,0,failed,USD
P02759,O00432,01-09-2025 18:17,upi,1980.06,0,captured,INR
P00158,O00524,2026-04-22T09:25:00+05:30,card,26.1,0,refunded,USD
P01877,O00222,2025-09-29T17:14:00+05:30,netbanking,3622.38,0,refunded,INR
P01547,O01436,2026-07-23T06:21:00Z,cod,5066.32,0,failed,INR
P02187,O00898,2025-11-09T05:22:00+05:30,netbanking,17.06,0,captured,USD
P01572,O02092,14-10-2025 11:38,netbanking,506.18,0,refunded,INR
P00723,O00377,2025-12-28T05:35:00+05:30,wallet,4.99,0,refunded,USD
P00034,O01463,2026-06-08T09:11:00Z,upi,27.8,0.09,captured,USD
P01249,O01344,07-06-2026 12:09,upi,4.24,0,captured,USD
P01127,O01167,30-09-2025 09:15,netbanking,2812.63,0,failed,INR
P02308,O01111,16-03-2026 08:46,netbanking,1803.83,0,captured,INR
P01862,O00187,2025-05-26T18:51:00+05:30,wallet,473.73,0,refunded,INR
P01591,O00694,05-07-2026 12:13,upi,2654.24,0,refunded,INR
P02676,O00077,2026-05-11T15:38:00Z,cod,565.91,0,captured,INR
P02551,O00292,2026-03-30T06:11:00+05:30,cod,996.77,0,captured,INR
P02400,O00583,2025-10-07T21:57:00+05:30,wallet,14,0,refunded,USD
P02016,O01490,2025-08-14T19:29:00+05:30,upi,1247.74,15,captured,INR
P00207,O00118,2026-05-12T09:27:00+05:30,wallet,,0.03,captured,USD
P01158,O01739,16-10-2025 18:20,cod,4248.1,0,refunded,INR
P01277,O00662,2026-06-08T15:12:00+05:30,upi,34.03,0.11,captured,USD
P00299,O01176,2026-07-08T18:39:00+05:30,netbanking,3494.17,0,refunded,INR
P00716,O01516,2025-12-06T07:30:00+05:30,upi,31.28,0,captured,USD
P02336,O01296,2025-09-19T06:01:00Z,netbanking,2841.73,0,captured,INR
P00621,O01240,2026-02-15T19:14:00+05:30,upi,20.48,0.06,captured,USD
P01322,O00943,2026-05-21T19:20:00+05:30,wallet,4.74,0,captured,USD
P01654,O01662,2026-01-03T07:16:00+05:30,card,550.33,0,failed,INR
P02684,O01998,2026-02-26T06:15:00+05:30,upi,32.05,0,refunded,USD
P01293,O00294,2025-08-03T13:37:00+05:30,upi,1378.61,0,captured,INR
P00812,O02006,2026-06-20T20:32:00+05:30,upi,451.97,15,captured,INR
P02511,O00014,2026-06-02T14:06:00+05:30,cod,6.17,0,captured,USD
P02031,O00100,20-12-2025 00:54,netbanking,6.68,0,captured,USD
P01157,O01739,11-10-2025 18:20,cod,4248.1,0,captured,INR
P02454,O00327,16-10-2025 01:36,upi,2717.34,50,captured,INR
P01939,O00947,19-05-2026 15:44,card,5071.26,0,captured,INR
P01828,O01170,2025-08-06T15:06:00+05:30,card,59.89,0,captured,USD
P01963,O01501,2026-04-02T09:02:00+05:30,netbanking,43.46,0,refunded,USD
P01442,O00106,2025-04-11T13:40:00+05:30,cod,4.99,0,failed,USD
P01776,O00539,2026-06-17T11:22:00+05:30,card,781.36,0,refunded,INR
P00393,O01448,31-05-2026 13:26,cod,404.94,50,captured,INR
P01565,O01041,2025-10-27T03:18:00+05:30,card,2316.26,0,failed,INR
P02370,O00674,21-11-2025 12:41,netbanking,,0,captured,USD
P01064,O01110,2025-11-04T18:55:00+05:30,upi,5139.82,0,failed,INR
P02617,O02094,2026-03-09T08:04:00+05:30,card,6.59,0,captured,USD
P00915,O02095,2026-06-09T13:40:00Z,netbanking,4997.74,0,failed,INR
P02525,O00676,2026-03-10T16:55:00Z,netbanking,1276.4,0,captured,INR
P01786,O00887,2026-02-14T18:06:00+05:30,cod,816.63,0,pending,INR
P01578,O00075,2026-01-14T10:55:00+05:30,,742.68,0,captured,INR
P01965,O00013,2026-06-11T04:26:00+05:30,card,339.2,0,captured,INR
P00052,O00379,2025-07-22T18:09:00+05:30,wallet,470.02,30,captured,INR
P01770,O00730,2026-06-05T10:35:00+05:30,cod,21.2,0,captured,USD
P00472,O00772,2026-06-21T09:32:00+05:30,cod,1571.24,0,refunded,INR
P01935,O01817,24-11-2025 00:57,upi,15.39,0,failed,USD
P00883,O01947,2026-01-01T12:16:00Z,card,,0,captured,INR
P01639,O01214,16-05-2026 19:37,upi,5.76,0,refunded,USD
P01371,O00747,14-07-2026 13:27,wallet,1150.2,0,captured,INR
P01336,O00519,2026-06-27T22:27:00+05:30,cod,5696.44,15,captured,INR
P01327,O01598,2025-12-24T09:57:00+05:30,upi,9.99,0,captured,USD
P01599,O00746,2025-12-18T14:15:00+05:30,cod,667.83,0,captured,INR
P02241,O00422,07-04-2026 04:07,netbanking,698.68,0,captured,INR
P01818,O00277,2025-05-30T06:44:00Z,wallet,936.41,0,captured,INR
P00028,O01249,21-07-2026 11:10,upi,314.8,0,captured,INR
P00877,O01758,2026-07-10T23:50:00+05:30,cod,749.2,15,captured,INR
P00922,O00053,29-05-2026 14:49,upi,1727.32,100,captured,INR
P01685,O00367,2026-07-16T05:50:00+05:30,netbanking,1019.45,0,failed,INR
P02550,O00292,2026-03-30T05:55:00+05:30,cod,996.77,0,failed,INR
P02404,O02068,17-07-2026 18:28,card,24.02,0,captured,USD
P00899,O00242,2025-05-16T11:20:00+05:30,wallet,924.74,0,captured,INR
P00449,O00042,2026-06-26T16:46:00+05:30,netbanking,,0,captured,USD
P00204,O00628,27-05-2026 17:27,cod,1656.07,0,failed,INR
P01439,O01294,2025-07-14T16:35:00+05:30,upi,5.17,0,refunded,USD
P02311,O00769,2025-06-20T16:09:00+05:30,netbanking,803.73,0,captured,INR
P01914,O00544,2026-03-28T10:22:00+05:30,wallet,6.82,0,captured,USD
P00195,O01734,2026-05-05T10:16:00+05:30,netbanking,700.14,0,captured,INR
P00364,O01809,2025-09-22T00:28:00+05:30,cod,925.16,0,captured,INR
P01535,O01435,2026-04-29T07:28:00+05:30,wallet,311.81,0,captured,INR
P00707,O01292,29-05-2026 17:14,upi,64.55,0,captured,USD
P00255,O01104,2026-05-20T23:29:00+05:30,upi,6.56,0,captured,USD
P00441,O00668,04-07-2026 10:55,upi,1769.4,0,captured,INR
P00710,O00660,2025-11-26T17:55:00+05:30,cod,2729.73,0,captured,INR
P02305,O01849,2026-01-29T20:11:00Z,wallet,353.46,0,captured,INR
P02643,O00716,2026-03-31T11:32:00Z,cod,42.72,0,captured,USD
P01771,O01708,2026-02-17T07:17:00+05:30,wallet,4.96,0.01,captured,USD
P02716,O00549,2026-06-19T01:48:00+05:30,cod,13.9,0.04,captured,USD
P02733,O01670,10-07-2026 21:56,upi,275.19,0,captured,INR
P02774,O00997,2026-02-08T14:46:00+05:30,upi,9.94,0,captured,USD
P01139,O00551,2026-04-02T18:18:00+05:30,wallet,10.25,0,captured,USD
P01038,O01493,26-04-2026 02:04,cod,381.98,0,failed,INR
P02142,O00288,07-11-2025 12:14,netbanking,1734.04,200,captured,INR
P01506,O01562,2025-12-18T01:39:00+05:30,cod,8.97,0,pending,USD
P01357,O00723,2026-05-25T05:30:00Z,card,14.85,0,captured,USD
P02423,O00115,2026-05-15T09:19:00+05:30,wallet,7.88,0,refunded,USD
P02133,O00363,2026-06-10T21:13:00+05:30,wallet,6.94,0,failed,USD
P00965,O01581,2026-04-26T12:04:00+05:30,netbanking,,50,captured,INR
P02606,O01659,05-01-2026 22:59,wallet,2901.14,0,captured,INR
P00153,O02056,2026-06-18T09:37:00+05:30,cod,1269.44,0,captured,INR
P00598,O00532,2025-08-17T09:28:00+05:30,wallet,32.68,0,captured,USD
P00574,O01287,2025-12-12T10:01:00Z,cod,966.91,0,failed,INR
P00433,O00254,2026-07-18T05:07:00+05:30,wallet,1020.56,0,captured,INR
P02003,O01424,2025-10-25T14:29:00+05:30,wallet,364.83,0,refunded,INR
P01399,O01853,2025-10-21T08:33:00+05:30,upi,1406.77,0,failed,INR
P02481,O02091,2026-07-08T06:37:00+05:30,card,386.56,0,refunded,INR
P01925,O00817,22-04-2026 10:24,card,3.99,0,captured,USD
P02125,O00265,15-03-2026 19:29,wallet,703.24,30,captured,INR
P01981,O01224,2025-11-07T00:53:00+05:30,wallet,4.96,0.03,captured,USD
P02052,O00707,17-06-2026 10:15,wallet,2338.24,0,captured,INR
P02050,O01239,2026-06-16T16:51:00+05:30,,10.3,0,captured,USD
P02168,O00521,2026-06-19T23:12:00Z,wallet,367.35,0,captured,INR
P00594,O01000,2026-04-30T18:58:00Z,netbanking,352.4,0,captured,INR
P00636,O01537,23-03-2026 13:12,wallet,56.01,0,captured,USD
P02184,O00952,19-06-2026 09:47,card,3674.22,0,failed,INR
P00544,O00442,2025-11-04T03:21:00+05:30,wallet,10.33,0,captured,USD
P01745,O00822,2026-05-23T16:27:00+05:30,cod,10.01,0.02,captured,USD
P01782,O01422,2026-07-08T10:09:00+05:30,wallet,4.99,0,failed,USD
P02471,O01318,2026-01-14T11:18:00+05:30,card,1140.59,0,captured,INR
P01234,O00309,2026-05-23T16:46:00+05:30,upi,571.86,0,failed,INR
P02344,O00592,31-01-2026 10:20,cod,3234.61,0,captured,INR
P01301,O02039,13-12-2025 23:08,,457.15,0,captured,INR
P01534,O00477,2025-11-06T11:00:00+05:30,wallet,6.74,0,refunded,USD
P01054,O00230,2026-06-25T23:47:00+05:30,wallet,2539.75,0,captured,INR
P00256,O00972,2025-11-17T17:05:00+05:30,wallet,711.92,0,captured,INR
P00371,O00686,2026-05-24T02:20:00+05:30,card,1273.04,0,captured,INR
P02290,O01784,2026-06-05T17:47:00+05:30,card,,0,captured,USD
P01286,O01621,2026-07-06T00:03:00+05:30,cod,8.96,0.04,captured,USD
P00484,O01893,2026-04-17T01:04:00Z,card,512.16,0,captured,INR
P00683,O00905,25-06-2026 02:38,netbanking,310.77,30,captured,INR
P02206,O00709,2025-10-01T08:07:00+05:30,card,1792.14,100,captured,INR
P00409,O01521,2026-04-23T12:45:00+05:30,wallet,17.19,0,captured,USD
P01302,O00698,2026-04-29T20:21:00+05:30,cod,3494.67,50,captured,INR
P01466,O00497,10-07-2026 06:30,cod,1427.17,0,captured,INR
P00572,O01995,21-06-2026 03:47,cod,1571.57,0,captured,INR
P01715,O00912,20-02-2026 09:34,wallet,39.71,0.2,captured,USD
P00111,O01773,10-07-2026 23:52,wallet,4829.43,0,captured,INR
P02398,O00479,2026-02-14T20:24:00+05:30,upi,1711.21,0,refunded,INR
P00541,O01377,17-06-2026 06:39,wallet,1236.99,0,captured,INR
P00119,O01647,2026-02-24T16:24:00+05:30,cod,1703.03,0,captured,INR
P00325,O00883,12-02-2026 18:41,card,14.46,0,captured,USD
P02463,O00761,27-03-2026 19:46,cod,10.05,0,captured,USD
P01482,O01675,2026-01-27T08:00:00+05:30,cod,625.35,0,refunded,INR
P01426,O00245,2025-10-07T09:59:00+05:30,cod,2849.81,0,captured,INR
P00166,O00021,2026-06-19T22:13:00Z,card,854.26,0,captured,INR
P01845,O00043,2026-07-10T13:07:00+05:30,netbanking,3471.84,0,refunded,INR
P00657,O02099,2026-03-09T18:35:00+05:30,upi,1244.16,0,captured,INR
P01318,O01063,2026-01-12T11:10:00+05:30,upi,31.46,0,captured,USD
P00232,O01269,2026-01-13T19:51:00+05:30,netbanking,325.95,0,captured,INR
P02061,O01153,2025-06-10T01:24:00+05:30,cod,9.87,0,failed,USD
P02331,O00659,2026-06-20T12:10:00+05:30,cod,1802.27,0,captured,INR
P02253,O00258,2026-02-15T17:17:00+05:30,netbanking,648.54,0,failed,INR
P00988,O00495,2026-06-24T15:26:00+05:30,netbanking,3176.48,50,captured,INR
P02287,O01733,2025-03-31T22:05:00+05:30,netbanking,2865.37,0,captured,INR
P01262,O00498,23-02-2026 17:02,card,3092.06,0,failed,INR
P00576,O01353,2025-10-22T14:56:00+05:30,cod,2986.58,0,captured,INR
P02310,O01037,02-05-2026 07:02,wallet,712.73,0,captured,INR
P01529,O02040,2026-04-25T22:49:00Z,card,8.47,0,captured,USD
P00380,O01429,2026-04-26T09:03:00+05:30,card,34.01,0,pending,USD
P00901,O01974,2026-01-07T15:39:00Z,netbanking,41.47,0,refunded,USD
P01305,O00175,2026-06-08T20:50:00+05:30,upi,5572.92,0,failed,INR
P02362,O00328,20-05-2026 11:02,upi,1020.28,0,captured,INR
P01403,O01234,2026-02-24T23:30:00+05:30,card,11.8,0,captured,USD
P02796,O91352,2026-04-02T13:12:00Z,cod,2102.34,0,captured,INR
P00990,O01884,2026-05-10T10:38:00+05:30,cod,827.62,0,captured,INR
P02188,O00898,22-11-2025 05:22,netbanking,17.06,0,refunded,USD
P01470,O00976,25-03-2026 12:12,card,419.53,0,pending,INR
P01996,O00981,2026-03-21T17:17:00+05:30,card,4064.34,0,pending,INR
P01239,O00960,2026-05-07T11:45:00+05:30,cod,884.92,0,captured,INR
P00582,O02045,08-03-2026 10:30,netbanking,656.68,0,failed,INR
P01865,O01901,11-11-2025 10:53,wallet,21.54,0,captured,USD
P01653,O00176,11-10-2025 11:31,upi,8.06,0,captured,USD
P02557,O00782,2026-04-02T00:00:00+05:30,cod,12.62,0,captured,USD
P02601,O00341,2026-02-19T14:39:00Z,netbanking,32.55,0,captured,USD
P01817,O00277,2025-05-30T06:33:00+05:30,wallet,936.41,0,failed,INR
P00047,O00465,2026-04-08T09:32:00+05:30,,3671.16,0,captured,INR
P01880,O01906,2026-05-24T13:44:00Z,card,369.55,0,captured,INR
P00365,O00984,2026-07-09T00:23:00Z,netbanking,15.23,0,failed,USD
P00876,O00751,2025-10-21T14:39:00Z,netbanking,305.64,50,captured,INR
P01866,O00149,2026-05-07T14:50:00+05:30,wallet,6.42,0,captured,USD
P01756,O01880,2025-11-21T13:09:00+05:30,cod,1353.87,0,failed,INR
P00225,O01999,2026-07-17T08:57:00Z,netbanking,718.52,0,captured,INR
P00847,O01193,2025-07-06T05:10:00Z,cod,532.61,0,captured,INR
P01387,O01048,2026-05-07T15:25:00+05:30,cod,16.81,0,captured,USD
P02084,O01440,08-05-2026 01:06,card,2243.95,0,captured,INR
P01364,O00829,2026-02-16T08:28:00+05:30,wallet,1237.38,0,failed,INR
P02482,O00424,2025-11-10T13:23:00+05:30,upi,5.59,0,captured,USD
P01446,O00986,2026-02-04T05:42:00+05:30,card,61.58,0,captured,USD
P01990,O00456,2026-07-11T04:47:00+05:30,netbanking,3446.45,0,captured,INR
P01903,O01711,2026-06-22T03:09:00+05:30,netbanking,590.04,0,captured,INR
P02116,O02078,2026-04-22T16:10:00+05:30,cod,13.77,0,captured,USD
P02748,O01128,03-09-2025 10:04,cod,382.55,0,captured,INR
P02085,O00281,2026-02-11T18:31:00+05:30,cod,415.56,0,failed,INR
P01668,O01859,2026-04-24T17:11:00+05:30,card,5.42,0,captured,USD
P02724,O01230,2026-06-30T20:21:00+05:30,cod,19.52,0.1,captured,USD
P00757,O00004,2026-06-19T09:58:00+05:30,wallet,7.28,0,failed,USD
P00435,O01688,2026-02-10T04:14:00+05:30,wallet,2274.64,0,captured,INR
P01973,O00091,2026-07-14T17:24:00Z,wallet,2322.61,30,captured,INR
P01998,O00273,28-07-2026 04:21,cod,5.4,0,refunded,USD
P00117,O01304,26-06-2025 18:06,upi,655.68,0,refunded,INR
P00085,O01797,2026-07-16T02:57:00Z,cod,656.5,0,failed,INR
P02128,O01511,2026-04-02T01:08:00Z,card,8.7,0,failed,USD
P01221,O00202,2026-06-13T12:13:00Z,netbanking,4.99,0,captured,USD
