order_id,user_id,order_date,status,gross_amount,credit,currency,channel
O00339,U0119,29-05-2026,delivered,2610.8,391.62,INR,web
O00134,U0235,17-02-2026,delivered,993.4,99.34,INR,ios
O00881,U0382,12-04-2026,delivered,2483.94,0,INR,web
O00328,U0399,20-05-2026,shipped,1275.35,255.07,INR,ios
O01454,U0175,21-07-2025,cancelled,11.23,0,USD,android
O00394,U0299,02-03-2026,delivered,556.73,0,INR,ios
O00579,U0211,16-06-2026,delivered,2638.41,0,INR,web
O00809,U0158,24-11-2025,returned,10.12,0.51,USD,web
O00198,U0414,24-11-2025,delivered,4.99,0.5,USD,web
O00674,U0268,21-11-2025,returned,9.31,1.4,USD,android
O01432,U0054,20-05-2026,delivered,979.23,0,INR,web
O00408,U0048,06-07-2026,delivered,484.42,0,INR,ios
O01990,U0346,04-03-2026,placed,30.81,1.54,USD,android
O02112,U9761,09-05-2026,delivered,45.92,0,USD,web
O00949,U0021,11-06-2025,delivered,41.05,2.05,USD,android
O02010,U0072,23-04-2026,delivered,67.22,0,USD,android
O00285,U0022,13-04-2025,delivered,3696.21,0,INR,android
O01402,U0335,14-07-2026,returned,9.54,0,USD,web
O01652,U0232,29-07-2025,delivered,982.71,0,INR,ios
O01694,U0209,17-05-2025,delivered,6.83,0,USD,web
O01549,U0070,07-03-2026,cancelled,14.2,0,USD,web
O00112,U0171,03-05-2026,delivered,21.09,0,USD,ios
O00528,U0077,19-05-2026,delivered,42.38,0,USD,ios
O00754,U0373,07-12-2025,delivered,5179.48,0,INR,android
O01897,U0375,22-07-2025,delivered,1978.28,0,INR,web
O00011,U0363,17-02-2026,placed,1729.13,0,INR,android
O01487,U0021,09-12-2025,delivered,6.86,1.37,USD,web
O01825,U0057,17-07-2026,delivered,835.52,0,INR,ios
O00479,U0134,04-02-2026,returned,2013.19,301.98,INR,android
O00583,U0123,03-10-2025,returned,16.47,2.47,USD,ios
O01115,U0225,05-05-2026,returned,327.57,0,INR,android
O01584,U0307,14-03-2026,shipped,318.34,31.83,INR,web
O02068,U0200,17-07-2026,shipped,30.02,6,USD,ios
O01722,U0312,24-12-2025,returned,16.63,0.83,USD,web
O02088,U0053,23-07-2025,placed,54.4,0,USD,android
O01232,U0214,10-04-2026,placed,3414.04,170.7,INR,ios
O00473,U0162,17-04-2026,placed,1386.09,0,INR,web
O00162,U0343,16-05-2026,returned,7.79,1.17,USD,web
O01579,U0232,15-02-2026,delivered,3377.7,0,INR,web
O01572,U0024,05-07-2026,cancelled,6.87,0.34,USD,android
O02062,U0274,03-07-2026,shipped,640.29,0,INR,ios
O02073,U0043,08-03-2026,delivered,4.99,0,USD,web
O00959,U0393,06-07-2026,delivered,334.18,0,INR,ios
O01535,U0058,03-06-2026,returned,1776.29,0,INR,ios
O01366,U0391,05-09-2025,shipped,728.6,0,INR,web
O00980,U0022,07-03-2026,delivered,4.99,0.75,USD,web
O00584,U0113,07-05-2026,shipped,1897.76,0,INR,web
O00115,U0349,30-04-2026,returned,7.88,0,USD,web
O01013,U0248,03-02-2026,delivered,2361.23,354.18,INR,web
O00890,U0394,07-07-2026,delivered,457.92,91.58,INR,web
O01902,U0078,25-04-2026,returned,56.03,0,USD,ios
O00374,U0242,13-03-2026,delivered,33.88,1.69,USD,web
O00466,U0114,03-10-2025,cancelled,371.49,18.57,INR,ios
O02057,U0146,15-12-2025,delivered,950.73,0,INR,web
O00249,U0141,22-02-2026,delivered,1402.86,0,INR,ios
O02120,U9794,17-04-2025,returned,21,0,USD,android
O01682,U0162,03-01-2026,returned,3392.12,169.61,INR,web
O00080,U0366,05-04-2025,delivered,8.26,0,USD,ios
O00010,U0161,31-01-2026,shipped,3518.67,0,INR,web
O00858,U0181,26-10-2025,delivered,491.46,49.15,INR,web
O01257,U0060,15-03-2026,delivered,562.69,0,INR,android
O00233,U0039,24-06-2026,placed,1376.45,206.47,INR,web
O00901,U0344,07-01-2026,shipped,4794.42,0,INR,ios
O01903,U0274,30-06-2026,returned,4624.84,0,INR,android
O01428,U0211,18-04-2026,delivered,685.32,68.53,INR,android
O00609,U0288,16-07-2026,placed,6.85,0,USD,web
O01124,U0207,19-06-2026,delivered,523.36,0,INR,ios
O01256,U0423,02-08-2025,placed,4976.92,746.54,INR,web
O00327,U0241,16-10-2025,delivered,2767.34,0,INR,web
O00177,U0319,04-02-2026,placed,644.31,0,INR,web
O00914,U0399,29-04-2025,returned,9.81,0,USD,ios
O00475,U0151,07-04-2026,delivered,5303.98,0,INR,android
O00847,U0405,25-05-2025,cancelled,1403.91,140.39,INR,ios
O00888,U0415,16-07-2025,returned,900.93,135.14,INR,ios
O00761,U0345,27-03-2026,delivered,10.05,0,USD,ios
O01312,U0164,05-04-2026,shipped,24.28,0,USD,web
O00753,U0400,06-06-2026,placed,29.44,0,USD,web
O00957,U0209,14-11-2025,returned,6.09,0.61,USD,web
O00164,U0369,28-03-2026,delivered,500.97,0,INR,ios
O00561,U0371,06-02-2026,cancelled,2356.42,0,INR,web
O01219,U0355,25-09-2025,delivered,40.84,8.17,USD,web
O01318,U0385,14-01-2026,cancelled,1140.59,0,INR,web
O00472,U0041,23-05-2026,delivered,505.2,0,INR,web
O01496,U0037,22-06-2026,delivered,824.12,0,INR,ios
O01202,U0274,12-07-2026,returned,2010.19,0,INR,ios
O01803,U0196,18-05-2026,delivered,383.89,0,INR,ios
O01456,U0419,25-02-2026,delivered,4.99,0,USD,ios
O02091,U0159,30-06-2026,returned,483.2,96.64,INR,ios
O00424,U0176,10-11-2025,delivered,5.59,0,USD,web
O02032,U0195,23-01-2026,delivered,8.24,0,USD,android
O00310,U0157,15-01-2026,shipped,8.22,0,USD,web
O01168,U0376,13-04-2026,delivered,3787.73,189.39,INR,web
O00578,U0087,11-06-2025,returned,1360.33,0,INR,web
O02098,U0254,01-07-2026,delivered,5688.34,0,INR,android
O01685,U0187,02-04-2026,placed,34.11,0,USD,web
O01712,U0182,15-07-2026,delivered,4.99,0,USD,web
O00872,U0288,09-07-2026,shipped,3427.34,685.47,INR,web
O01939,U0362,07-02-2026,shipped,5.86,0,USD,web
O00559,U0010,10-03-2026,returned,4.99,0,USD,android
O00238,U0009,29-10-2025,placed,766.59,76.66,INR,web
O01638,U0311,28-05-2026,delivered,5.93,0,USD,ios
O00373,U0423,31-03-2026,cancelled,319.89,15.99,INR,android
O00945,U0350,01-02-2026,placed,1789.27,268.39,INR,android
O01112,U0403,03-04-2025,delivered,502.33,0,INR,web
O00250,U0009,15-10-2025,placed,1350.05,135,INR,web
O00460,U0014,02-06-2026,delivered,1648.08,0,INR,ios
O02013,U0247,13-05-2026,delivered,39.18,0,USD,ios
O00031,U0389,11-08-2025,delivered,2288.63,0,INR,android
O00711,U0066,20-05-2026,placed,61.49,6.15,USD,web
O00063,U0042,03-10-2025,delivered,3265.45,0,INR,web
O01246,U0100,06-10-2025,shipped,467.31,93.46,INR,web
O01175,U0214,02-03-2026,delivered,982.51,0,INR,ios
O00014,U0171,02-06-2026,delivered,6.17,0,USD,ios
O00689,U0421,11-10-2025,delivered,2029.78,0,INR,web
O00900,U0233,19-11-2025,shipped,5622.59,0,INR,web
O00255,U0419,02-02-2026,delivered,2865.61,286.56,INR,web
O01730,U0324,23-04-2026,shipped,39.61,7.92,USD,web
O00340,U0400,15-06-2026,placed,4.99,1,USD,ios
O00705,U0004,23-07-2026,shipped,848.96,0,INR,android
O00229,U0244,11-07-2026,shipped,2666.69,0,INR,android
O01374,U0265,27-02-2025,placed,325.71,0,INR,ios
O01406,U0177,05-04-2026,delivered,42.79,0,USD,android
O00513,U0104,17-09-2025,delivered,5038.43,0,INR,web
O00321,U0036,26-10-2025,delivered,5008.82,0,INR,ios
O00676,U0138,10-03-2026,delivered,1276.4,0,INR,web
O00119,U0377,23-11-2025,returned,364.21,0,INR,ios
O00171,U0299,06-04-2026,delivered,503.38,0,INR,android
O00284,U0232,14-08-2025,delivered,4531,906.2,INR,android
O00350,U0114,04-04-2025,returned,511.38,51.14,INR,web
O00325,U0113,16-06-2026,delivered,474.97,23.75,INR,ios
O01145,U0091,22-04-2026,delivered,1836.05,0,INR,web
O02050,U0146,13-02-2026,delivered,24.57,3.69,USD,web
O02022,U0239,30-03-2026,returned,3318.18,331.82,INR,ios
O00073,U0328,04-07-2026,placed,5152.96,257.65,INR,ios
O01729,U0418,12-07-2026,delivered,56.7,11.34,USD,web
O01695,U0006,16-06-2026,placed,2782.85,0,INR,ios
O00453,U0040,13-03-2026,returned,10.51,2.1,USD,ios
O01390,U0180,04-05-2025,returned,13.84,0,USD,web
O00270,U0249,08-06-2026,delivered,4.99,0.5,USD,ios
O01753,U0092,01-02-2026,delivered,1711.04,0,INR,ios
O01328,U0273,19-01-2026,shipped,6.33,0,USD,android
O01460,U0294,04-05-2026,delivered,17.02,0,USD,web
O00036,U0389,17-05-2026,delivered,2329.23,465.85,INR,web
O00292,U0156,30-03-2026,returned,996.77,0,INR,web
O01407,U0339,25-07-2026,cancelled,12.35,0,USD,web
O00376,U0060,15-07-2026,delivered,3493.31,524,INR,android
O02030,U0279,27-02-2026,returned,4606.13,0,INR,ios
O00782,U0259,01-04-2026,delivered,14.85,2.23,USD,android
O01590,U0379,18-02-2026,placed,2628.26,0,INR,ios
O00636,U0116,15-05-2026,delivered,1015.81,50.79,INR,web
O00655,U0022,15-05-2026,delivered,33.35,0,USD,web
O01755,U0411,11-10-2025,placed,6.57,0.99,USD,android
O01186,U0233,25-05-2026,delivered,8.27,0.83,USD,android
O01868,U0397,18-01-2026,returned,14.83,0,USD,web
O01001,U0186,02-06-2026,returned,4605.38,0,INR,android
O01398,U0122,24-06-2026,delivered,1021.09,0,INR,web
O00135,U0115,13-05-2026,shipped,54.86,10.97,USD,ios
O00538,U0418,25-03-2026,shipped,60.52,0,USD,web
O00985,U0031,12-07-2025,shipped,17.15,0,USD,android
O00845,U0255,05-05-2025,placed,1411.88,0,INR,web
O01701,U0432,07-07-2026,placed,5.49,0.55,USD,web
O00104,U0093,01-07-2025,delivered,57.68,0,USD,ios
O01211,U0258,25-06-2026,delivered,1310.64,0,INR,web
O02070,U0207,23-04-2026,shipped,8.19,1.64,USD,web
O00400,U0120,03-05-2026,shipped,4572.83,0,INR,ios
O01003,U0352,04-11-2025,delivered,704.29,0,INR,web
O00759,U0026,27-03-2026,cancelled,28.68,0,USD,web
O00565,U0397,21-07-2026,shipped,58.86,0,USD,web
O01949,U0263,01-06-2026,delivered,466.01,0,INR,web
O00785,U0078,09-03-2026,returned,22.83,4.57,USD,ios
O01021,U0355,23-04-2026,returned,3059.64,458.95,INR,android
O00200,U0033,11-07-2026,delivered,388.31,0,INR,android
O01255,U0268,18-12-2025,placed,6.33,0,USD,web
O00051,U0356,15-06-2026,cancelled,14.8,0,USD,ios
O01201,U0431,06-10-2025,shipped,3171,0,INR,ios
O01016,U0187,17-03-2026,delivered,4.99,0,USD,web
O01786,U0054,06-05-2026,placed,1654.37,0,INR,android
O00803,U0350,08-06-2026,shipped,777.04,77.7,INR,web
O00027,U0151,25-01-2026,delivered,5391.63,539.16,INR,android
O00341,U0063,19-02-2026,shipped,32.55,0,USD,ios
O00715,U0248,03-05-2026,delivered,640.32,0,INR,web
O01465,U0221,05-10-2025,delivered,29.05,0,USD,web
O01967,U0369,17-05-2026,delivered,799.74,119.96,INR,web
O01502,U0044,16-07-2026,delivered,1154.11,173.12,INR,android
O01659,U0397,05-01-2026,delivered,3413.11,511.97,INR,web
O01064,U0067,15-07-2026,delivered,4663.05,0,INR,web
O01522,U0086,11-07-2026,cancelled,3596.74,719.35,INR,web
O00136,U0042,06-05-2026,delivered,1364.51,0,INR,android
O01140,U0066,26-02-2026,delivered,6.63,0,USD,web
O01473,U0226,29-04-2025,returned,57.02,5.7,USD,web
O01909,U0395,07-07-2025,delivered,4778.46,0,INR,android
O00537,U0163,25-05-2026,placed,33.23,0,USD,web
O00733,U0380,21-03-2026,delivered,3213.87,160.69,INR,ios
O01337,U0181,07-10-2025,delivered,549.78,82.47,INR,web
O02094,U0187,09-03-2026,delivered,6.59,0,USD,web
O01748,U0152,11-02-2026,placed,5.43,0,USD,android
O00190,U0122,27-06-2026,delivered,517.51,77.63,INR,android
O01741,U0092,09-07-2026,returned,3074.22,0,INR,android
O00657,U0001,19-01-2026,placed,3550.79,0,INR,web
O01144,U0361,27-04-2026,returned,4.99,0,USD,web
O00889,U0147,27-12-2025,shipped,5707.21,0,INR,web
O01264,U0289,29-10-2025,delivered,726.76,0,INR,web
O01092,U0360,25-05-2026,delivered,339.63,67.93,INR,android
O01927,U0045,27-06-2026,cancelled,27.14,0,USD,android
O01025,U0409,07-04-2026,delivered,529.62,0,INR,web
O01970,U0017,31-05-2026,delivered,2342.24,0,INR,ios
O00061,U0310,26-09-2025,cancelled,23.96,0,USD,web
O01575,U0053,01-08-2025,delivered,2038.85,305.83,INR,ios
O01543,U0067,10-12-2025,delivered,36.35,0,USD,web
O00069,U0216,02-04-2025,shipped,32.21,0,USD,android
O01174,U0010,15-07-2026,cancelled,8.18,0.82,USD,web
O00085,U0086,01-07-2026,placed,23.36,0,USD,ios
O01510,U0412,07-07-2026,cancelled,505.03,0,INR,web
O01401,U0271,18-05-2025,delivered,511,0,INR,web
O00716,U0026,31-03-2026,delivered,42.72,0,USD,android
O01190,U0281,04-10-2025,delivered,30.45,1.52,USD,web
O01691,U0049,26-06-2026,shipped,3358.47,0,INR,ios
O01764,U0378,13-04-2026,delivered,869.16,0,INR,android
O02012,U0103,23-07-2026,placed,686.14,0,INR,web
O01611,U0201,30-04-2026,delivered,5048.06,252.4,INR,web
O00908,U0019,30-10-2025,shipped,10.24,0.51,USD,web
O00182,U0238,26-02-2026,returned,4776.79,955.36,INR,ios
O00409,U0043,29-03-2026,returned,6.37,0,USD,web
O01774,U0224,19-05-2026,delivered,2055.83,308.37,INR,web
O00846,U0140,08-05-2026,shipped,491.29,0,INR,ios
O00743,U0313,17-05-2026,shipped,1885.07,0,INR,android
O01996,U0382,18-12-2025,delivered,1289.42,128.94,INR,web
O00059,U0094,23-02-2026,cancelled,333.55,0,INR,web
O01252,U0263,23-02-2026,delivered,757.13,0,INR,ios
O01989,U0245,11-11-2025,placed,672.32,0,INR,web
O01721,U0423,12-04-2026,delivered,368.98,55.35,INR,web
O01737,U0294,24-02-2026,cancelled,22.13,0,USD,web
O00174,U0008,18-07-2026,delivered,2480.24,124.01,INR,web
O00392,U0085,21-05-2026,returned,24.3,2.43,USD,android
O01877,U0066,14-05-2026,cancelled,61.3,0,USD,ios
O00681,U0370,18-05-2026,placed,3422.11,0,INR,ios
O01643,U0336,09-01-2026,placed,344.54,0,INR,android
O00522,U0349,20-05-2026,delivered,458.91,0,INR,web
O01866,U0028,12-02-2026,placed,11.07,0,USD,web
O01439,U0309,23-05-2026,shipped,8.51,0,USD,android
O00300,U0213,20-03-2026,delivered,1857.86,0,INR,android
O00077,U0116,11-05-2026,shipped,565.91,0,INR,web
O01314,U0103,29-07-2025,placed,1848.62,277.29,INR,web
O01355,U0217,13-06-2026,delivered,1787.15,0,INR,web
O01231,U0073,16-06-2026,delivered,64.72,0,USD,ios
O00289,U0379,23-04-2026,delivered,464.69,0,INR,web
O00006,U0093,22-11-2025,cancelled,2640.48,0,INR,android
O00688,U0173,13-07-2026,cancelled,2777.36,0,INR,web
O01998,U0021,15-02-2026,returned,32.05,0,USD,android
O01924,U0085,14-03-2026,placed,15.89,1.59,USD,web
O01686,U0123,09-10-2025,delivered,36.17,3.62,USD,web
O00598,U0281,19-07-2026,placed,6.37,0,USD,web
O00102,U0218,15-02-2026,shipped,9.65,0,USD,ios
O00760,U0363,04-03-2026,cancelled,1221.56,61.08,INR,web
O00293,U0222,02-07-2026,shipped,5.8,0,USD,web
O01505,U0093,15-07-2026,cancelled,4.99,0,USD,ios
O00859,U0428,25-06-2025,shipped,3557.63,0,INR,web
O02035,U0416,15-02-2026,delivered,775.25,77.53,INR,web
O00801,U0171,17-04-2026,returned,4.99,0,USD,web
O01011,U0292,24-07-2026,returned,15.33,0.77,USD,ios
O01288,U0114,09-10-2025,delivered,779.49,155.9,INR,web
O00272,U0187,13-03-2026,cancelled,5.64,0,USD,web
O00078,U0300,22-12-2025,returned,23.58,0,USD,ios
O01083,U0370,24-12-2025,shipped,1975.26,0,INR,android
O01717,U0392,03-02-2026,delivered,774.94,116.24,INR,web
O00239,U0392,26-05-2026,shipped,39.75,7.95,USD,web
O00575,U0023,10-08-2025,placed,809.79,161.96,INR,ios
O00535,U0150,11-02-2026,delivered,3298.99,0,INR,web
O00687,U0085,11-04-2026,cancelled,29.89,1.49,USD,web
O01425,U0060,12-07-2026,placed,821.48,0,INR,ios
O01152,U0418,06-04-2026,delivered,4.99,0.25,USD,web
O00549,U0163,19-06-2026,delivered,13.94,0,USD,web
O01437,U0207,10-04-2026,delivered,9.53,0,USD,web
O00496,U0252,07-04-2026,delivered,2989.5,0,INR,android
O00576,U0338,03-02-2026,placed,330.4,0,INR,android
O01133,U0232,14-12-2025,shipped,10.29,0,USD,web
O01472,U0360,11-06-2026,returned,8.02,0,USD,web
O00562,U0060,16-07-2026,shipped,753.2,0,INR,android
O01230,U0014,30-06-2026,returned,19.62,0,USD,web
O00486,U0244,10-07-2026,delivered,557.1,0,INR,ios
O02105,U9605,26-06-2026,cancelled,5.59,0,USD,web
O01335,U0325,31-01-2026,delivered,31.11,0,USD,ios
O00865,U0340,19-06-2026,placed,2479.4,495.88,INR,web
O00211,U0042,17-09-2025,delivered,918.86,0,INR,web
O01942,U0018,02-06-2026,shipped,17.07,0,USD,web
O01670,U0313,10-07-2026,returned,323.75,48.56,INR,ios
O00520,U0396,05-02-2026,delivered,3259.57,0,INR,web
O00178,U0414,17-03-2026,placed,4.99,0,USD,web
O02025,U0375,17-05-2025,delivered,4519.76,0,INR,ios
O00192,U0414,03-07-2026,delivered,21.85,0,USD,android
O01523,U0367,03-08-2025,delivered,2866.39,0,INR,ios
O01146,U0284,05-02-2026,delivered,17.19,3.44,USD,web
O01804,U0375,12-12-2025,returned,506.32,0,INR,web
O00678,U0405,10-09-2025,shipped,395.15,0,INR,android
O01475,U0076,24-10-2025,cancelled,20.85,0,USD,web
O01991,U0111,17-05-2026,delivered,24.57,4.91,USD,web
O01128,U0255,03-09-2025,placed,382.55,0,INR,web
O00967,U0408,28-07-2025,delivered,5540.37,554.04,INR,web
O01610,U0102,05-07-2026,returned,56.98,11.4,USD,android
O00387,U0237,22-06-2026,delivered,5.91,0,USD,web
O01649,U0356,19-07-2026,shipped,16.77,0,USD,android
O01937,U0020,30-03-2026,returned,3245.41,324.54,INR,ios
O01714,U0210,23-06-2026,placed,12.16,0,USD,ios
O00432,U0408,01-09-2025,delivered,1980.06,0,INR,android
O01653,U0387,30-11-2025,delivered,4.99,0,USD,ios
O01148,U0204,19-06-2026,delivered,556.14,111.23,INR,ios
O01928,U0104,30-08-2025,delivered,1030.21,206.04,INR,android
O01184,U0052,11-08-2025,delivered,1413.7,0,INR,android
O00494,U0348,10-07-2026,delivered,464.69,92.94,INR,android
O00970,U0425,23-05-2026,delivered,21.3,1.07,USD,web
O00224,U0287,05-09-2025,delivered,1799.24,0,INR,web
O00925,U0048,04-07-2026,returned,556.64,55.66,INR,web
O00173,U0146,24-07-2026,placed,4.99,0,USD,android
O01963,U0050,20-06-2025,shipped,5.58,0.56,USD,web
O00997,U0209,08-02-2026,delivered,9.94,0,USD,android
O00886,U0377,28-12-2025,delivered,3310.49,0,INR,web
O02031,U0150,10-05-2026,shipped,2496.31,0,INR,android
O01618,U0426,18-02-2026,placed,565.35,84.8,INR,web
O00773,U0364,01-06-2025,placed,943.59,0,INR,web
O00359,U0171,12-05-2026,shipped,2873.07,0,INR,web
O00806,U0368,13-06-2026,delivered,2706.54,0,INR,android
O01948,U0209,12-03-2026,delivered,553.63,110.73,INR,web
O01540,U0301,03-04-2026,delivered,760.32,114.05,INR,ios
O00183,U0190,11-07-2026,placed,818.77,0,INR,android
O01887,U0347,18-04-2026,returned,14.23,0,USD,web
O01582,U0016,09-05-2026,placed,19.64,0,USD,android
O00596,U0336,21-05-2026,placed,1307.43,0,INR,web
O01375,U0158,28-06-2026,delivered,17.11,0,USD,web
